ID,Degree,Betweenness,Closeness,Alpha_Centrality,Eigen_centrality,KNN (Average nearest neighbor degree),Harmonic_centrality,Kleinberg's hub centrality,Strength (Summing up the edge weights of the adjacent edges for each vertex)
"Herr",0.89869281,0.29642107,0.97220683,10.48554682,1.00226509,0.93025233,0.9809417,0.92849497,0.89869281
"Jcod",0.89869281,0.22136039,0.99381143,23.84857928,1.04500388,1.07847935,0.99215247,1.00936946,0.89869281
"JohnDo",0.49019608,0.04680348,0.92209308,-3.77929935,0.7769805,1.08699814,0.89686099,0.5580005,0.49019608
"Jplai",0.57189542,0.05964096,0.94150556,22.853537,0.87860989,1.23692892,0.91928251,0.71352062,0.57189542
"Jsole",0.49019608,0.03615353,0.92209308,-14.4267764,0.81827272,1.29315296,0.89686099,0.61888577,0.49019608
"Jwhit",0.81699346,0.11476494,0.98289042,-17.07450261,1.02867249,1.10199122,0.97533632,0.97806699,0.81699346
"Lbott",1.0620915,0.51012048,1.02808079,-3.70921891,1.09930666,0.99040812,1.03139013,1.11699716,1.0620915
"Lcrab",0.40849673,0.00754865,0.89443029,-9.80736136,0.73702522,1.21443931,0.86883408,0.50208709,0.40849673
"Lemsole",0.98039216,0.61271761,1.01639805,-3.79185377,0.98769804,0.89489933,1.01457399,0.90170138,0.98039216
"LFlatFish",0.57189542,0.13457968,0.94150556,6.85298847,0.85582561,1.18070488,0.91928251,0.67699414,0.57189542
"Lobs",0.57189542,0.0672792,0.91268396,2.4368174,0.83319274,1.14857686,0.90246637,0.6416605,0.57189542
"Mack",1.47058824,1.48400154,1.10423492,9.81333367,1.2335693,0.88396688,1.12107623,1.40650557,1.47058824
"MacroZoopl",0.40849673,0.01594967,0.86837892,-0.33402507,0.71414457,1.11323603,0.85201794,0.4713968,0.40849673
"MesoZoopl",1.63398693,3.2450181,1.13219023,-0.10778529,1.26799298,0.81805981,1.15470852,1.48610004,1.63398693
"MicroZoopl",1.0620915,0.50607,1.04003522,2.97862731,1.07572217,0.94715886,1.03699552,1.06958324,1.0620915
"Ogado",1.71568627,1.87036776,1.16159777,8.09620774,1.38056733,0.96651805,1.17713004,1.76169017,1.71568627
"Pil",0.81699346,0.50258727,0.93169821,3.91118762,0.82637033,0.70842293,0.94730942,0.63119534,0.81699346
"PrimProd",0.81699346,2.5252264,1.01639805,28.28579314,0.91698742,0.92769669,0.99215247,0.77721487,0.81699346
"Ray",0.98039216,0.36338407,1.02808079,-26.95756189,1.13448671,1.18070488,1.02017937,1.18963348,0.98039216
"RedMull",0.57189542,0.04241139,0.93169821,-2.06813409,0.90888726,1.37347302,0.91367713,0.76354455,0.57189542
"Sande",1.30718954,0.54275051,1.07762685,-9.11792647,1.22922448,0.95580871,1.08744395,1.39661516,1.30718954
"Scad",1.63398693,2.00405665,1.13219023,-4.06122658,1.28076398,0.85179423,1.15470852,1.51618626,1.63398693
"Scalo",0.08169935,0,0.65766933,16.23076152,0.23043612,0.56224042,0.62219731,0.04908123,0.08169935
"Seal",0.89869281,0.49250569,0.97220683,-0.25396702,0.97418204,0.88425084,0.9809417,0.87719184,0.89869281
"Sgado",1.79738562,1.2519099,1.16159777,-15.66968835,1.45468611,1.01458839,1.18834081,1.95592832,1.79738562
"Sha",0.08169935,0,0.73919858,-11.39068831,0.35420247,1.40560105,0.70627803,0.11596249,0.08169935
"ShriPrawn",2.20588235,4.72068737,1.24226428,10.15811161,1.43978185,0.74757152,1.27242152,1.91605398,2.20588235
"SMCrab",2.20588235,3.86714687,1.22524697,1.56646584,1.42194837,0.72050069,1.26681614,1.86888253,2.20588235
"SMDem",2.04248366,3.31949544,1.20868957,-6.11932921,1.43146033,0.84336063,1.23878924,1.89396951,2.04248366
"Sprat",1.30718954,1.07500218,1.00497785,12.19601395,1.12120287,0.78010858,1.05381166,1.16193745,1.30718954
"SuspFeed",1.14379085,1.04939627,1.04003522,-12.95838673,1.06332355,0.82729662,1.04820628,1.0450696,1.14379085
"ToothCet",0.57189542,0.65321782,0.89443029,0.51851385,0.7051095,0.77910458,0.89125561,0.4595444,0.57189542
"Whelk",0.49019608,0.01696547,0.90346493,10.90089107,0.82484285,1.32126498,0.88565022,0.62886407,0.49019608
