ID,Degree,Betweenness,Closeness,Alpha_Centrality,Eigen_centrality,KNN (Average nearest neighbor degree),Harmonic_centrality,Kleinberg's hub centrality,Strength (Summing up the edge weights of the adjacent edges for each vertex)
"BathySInv",0.78169014,0.31203102,0.9376224,12.10582818,0.91688019,1.0618656,0.93506494,0.82074493,0.78169014
"BathySPred",0.7165493,0.23266339,0.92225154,-5.8973059,0.88299497,1.06275122,0.91558442,0.76120124,0.7165493
"CephaCom",1.43309859,1.77678844,1.12514688,-6.33886806,1.21158117,0.98570176,1.12987013,1.43313816,1.43309859
"CephaNonCom",0.97711268,0.68416025,0.98697095,5.19129314,1.02491747,1.04822696,0.99350649,1.02555941,0.97711268
"Chinch",1.43309859,1.73367539,1.12514688,5.25275236,1.21846159,1.00164303,1.12987013,1.44946161,1.43309859
"Clup",1.49823944,2.04490414,1.14810906,-2.95653709,1.23107581,0.97080014,1.14935065,1.4796283,1.49823944
"CrusCom",1.17253521,1.60639183,1.04180267,2.52877105,1.0651354,0.93522108,1.05194805,1.1076248,1.17253521
"CrusNonCom",1.10739437,1.14763313,1.0228608,2.15447524,1.0427831,0.93178276,1.03246753,1.06162467,1.10739437
"Dauph",1.43309859,2.33592936,1.12514688,15.50217654,1.1828321,0.9325642,1.12987013,1.3659325,1.43309859
"DemLPred",1.17253521,1.03624231,1.04180267,-9.09781887,1.10831632,1.00341428,1.05194805,1.1992521,1.17253521
"DemMInv",1.17253521,0.97802137,1.04180267,6.42567726,1.10802092,1.01965076,1.05194805,1.19861292,1.17253521
"DemMPred",0.78169014,0.26406579,0.9376224,6.77318832,0.92822921,1.08134937,0.93506494,0.84118883,0.78169014
"DemSInv",0.97711268,0.82471774,0.98697095,3.79469402,0.99110421,0.96249836,0.99350649,0.95900676,0.97711268
"DemSPred",0.91197183,0.57683457,0.96995421,-0.57722601,0.97836562,1.03124824,0.97402597,0.9345131,0.91197183
"DenLInv",0.7165493,0.34294905,0.92225154,-1.78379038,0.86836569,1.02555493,0.91558442,0.73618733,0.7165493
"MacroBenth",1.49823944,2.73261934,1.14810906,0.48460357,1.19460036,0.90218337,1.14935065,1.39324763,1.49823944
"MacroZoopl",0.97711268,0.6581378,0.98697095,-7.60938411,1.02486812,1.02874318,0.99350649,1.02546065,0.97711268
"Maq",0.78169014,0.52176368,0.9376224,1.68779735,0.88421828,0.97905956,0.93506494,0.76331186,0.78169014
"Merlu",0.78169014,0.51216727,0.9376224,-3.5184798,0.87922256,0.9498339,0.93506494,0.754711,0.78169014
"MesoInv",0.91197183,0.83437603,0.96995421,13.1288156,0.95405032,0.96444673,0.97402597,0.88863946,0.91197183
"MesoPred",0.65140845,0.25948343,0.90737652,-2.22389567,0.82999871,1.02289805,0.8961039,0.67257058,0.65140845
"MesoZoopl",1.69366197,3.50893082,1.22298574,4.78832658,1.28371606,0.92398044,1.20779221,1.6088701,1.69366197
"MicroZoopl",1.23767606,1.88175277,1.06145932,5.37746602,1.08562494,0.90753361,1.07142857,1.15064845,1.23767606
"Mugi",0.97711268,0.8377165,0.98697095,2.79586506,1.0058086,1.0014659,0.99350649,0.98767423,0.97711268
"Ois",0.65140845,0.31928512,0.89297372,0.39364616,0.82712608,1.01120779,0.88961039,0.6679231,0.65140845
"Orq",0.91197183,1.19727215,0.96995421,6.0031961,0.92317954,0.88929504,0.97402597,0.83206139,0.91197183
"PelDInv",0.32570423,0.0606943,0.82731388,-6.34542809,0.61599971,1.16902634,0.79220779,0.37046233,0.32570423
"PelLPred",1.3028169,1.61589967,1.081872,-1.59536343,1.14498614,0.96444673,1.09090909,1.27992197,1.3028169
"PelMPl",1.23767606,0.86412242,1.06145932,-7.08037535,1.1670159,1.06750564,1.07142857,1.32964766,1.23767606
"ProdPrim",0.7165493,0.27083203,0.92225154,-1.45337602,0.87997261,1.05212371,0.91558442,0.7559992,0.7165493
"RaieM",0.52112676,0.13547913,0.879021,-0.17417827,0.75956733,1.08134937,0.85714286,0.56326866,0.52112676
"Sabre",0.7165493,0.40733613,0.92225154,0.84970442,0.85477916,0.98835864,0.91558442,0.71333064,0.7165493
"SelLInv",0.91197183,0.73223946,0.96995421,10.87211536,0.96354752,0.9853222,0.97402597,0.90641964,0.91197183
"SelLPred",1.36795775,1.86505095,1.10308518,-2.76120261,1.1774621,0.97140522,1.11038961,1.35355812,1.36795775
"Spar",0.45598592,0.14543352,0.8654976,-2.68776523,0.6925925,1.05212371,0.83766234,0.46831557,0.45598592
"ThonCot",0.97711268,0.81644789,0.98697095,-6.81674366,1.00920742,1.00536266,0.99350649,0.99436058,0.97711268
"ThonHau",1.10739437,0.92595182,1.0228608,-0.19265378,1.08339226,1.02805552,1.03246753,1.14592051,1.10739437
