ID,Degree,Betweenness,Closeness,Alpha_Centrality,Eigen_centrality,KNN (Average nearest neighbor degree),Harmonic_centrality,Kleinberg's hub centrality,Strength (Summing up the edge weights of the adjacent edges for each vertex)
AnchA,0.92592593,0.45619574,1.03341387,-1.17647059,1.11980715,1.26248519,1.01449275,1.17884728,0.92592593
AnchJ,0.92592593,0.45619574,1.03341387,-1.17647059,1.11980715,1.26248519,1.01449275,1.17884728,0.92592593
Bcong,1.11111111,0.65037909,1.06380839,-1.56862745,1.12948775,1.12380311,1.05797101,1.19931736,1.11111111
BigEye,0.55555556,0.08655617,0.73815276,6.0130719,0.59964564,0.71732113,0.77536232,0.33803404,0.55555556
CarFish,0.37037037,0.02762431,0.82203376,4.70588235,0.6776269,1.14771381,0.8115942,0.43167047,0.37037037
ChHakeA,2.22222222,5.1506063,1.39113405,5.09803922,1.47919383,0.8249193,1.34782609,2.05693822,2.22222222
ChHakeJ,2.03703704,4.27031164,1.33961057,-12.67973856,1.44289774,0.87382756,1.30434783,1.95723143,2.03703704
Copep,1.11111111,0.24309392,0.88218257,3.52941176,1.05667497,0.78905324,0.97101449,1.04967273,1.11111111
CPrownA,0.92592593,1.05343092,0.97755366,-6.66666667,0.84064068,0.74601398,0.98550725,0.66434225,0.92592593
CPrownJ,1.11111111,1.73291717,1.03341387,-1.56862745,1.01865278,0.90860677,1.04347826,0.97549135,1.11111111
Eupha,1.2962963,1.86331348,1.09604501,5.35947712,1.11754709,0.86078536,1.10144928,1.17409363,1.2962963
HorMack,0.55555556,0.02762431,0.95182856,9.80392157,0.8889066,1.33899945,0.91304348,0.74281957,0.55555556
Lion,1.66666667,1.82071704,1.16675759,0,1.33664305,0.86078536,1.1884058,1.67958489,1.66666667
Phyto,1.11111111,0.24309392,0.88218257,3.52941176,1.05667497,0.78905324,0.97101449,1.04967273,1.11111111
PilA,0.92592593,0.45619574,1.03341387,-1.17647059,1.11980715,1.26248519,1.01449275,1.17884728,0.92592593
PilJ,0.92592593,0.45619574,1.03341387,-1.17647059,1.11980715,1.26248519,1.01449275,1.17884728,0.92592593
Psperch,0.37037037,0,0.90423713,-7.97385621,0.70982647,1.29117804,0.85507246,0.47366953,0.37037037
RatFish,0.55555556,0.07734807,0.9274227,-3.79084967,0.77125756,1.0998924,0.89855072,0.55920358,0.55555556
Skate,0.55555556,0.08655617,0.73815276,6.0130719,0.59964564,0.71732113,0.77536232,0.33803404,0.55555556
Yprown,0.74074074,0.84164454,0.95182856,14.90196078,0.79544973,0.86078536,0.94202899,0.59483505,0.74074074
